class_id,label,video_name,frame_count,fps,width,height,duration_seconds
45,hand,Hand3.mp4,99,30.0,1280,720,3.3
45,hand,krishnarajhand3.mp4,72,29.987505206164098,848,478,2.4010000000000002
45,hand,krishnarajhand_1.mp4,68,30.00882612533098,848,478,2.266
45,hand,krishnarajhand_2.mp4,68,30.00882612533098,848,478,2.266
45,hand,manideephand-1.mp4,57,30.0,848,478,1.9
45,hand,manideephand-2.mp4,77,30.0,848,478,2.566666666666667
45,hand,manideephand-3.mp4,72,30.0,848,478,2.4
46,write,0403(137).mp4,66,30.0,1908,1080,2.2
46,write,0403(138).mp4,69,30.0,1908,1080,2.3
46,write,0403(139).mp4,90,30.0,1908,1080,3.0
46,write,Krish3narajWrite.mp4,68,29.846378931967813,848,480,2.2783333333333333
46,write,KrishnarajWrite1.mp4,78,30.0,848,480,2.6
46,write,KrishnarajWrite2.mp4,76,30.0,848,480,2.533333333333333
46,write,WRITE 1.mp4,56,30.010718113612004,1278,720,1.866
46,write,WRITE 2.mp4,63,30.014292520247736,1278,720,2.099
46,write,WRITE 3.mp4,70,29.991431019708656,1278,720,2.334
46,write,Write -1.mp4,64,30.0,1280,720,2.1333333333333333
46,write,Write -2.mp4,64,30.0,1280,720,2.1333333333333333
46,write,Write -3.mp4,72,30.0,1280,720,2.4
46,write,Write 3(1).mp4,91,30.0,1280,720,3.033333333333333
46,write,Write1.mp4,87,30.0,1280,720,2.9
46,write,Write2.mp4,94,30.0,1280,720,3.1333333333333333
46,write,manideepwrite-1.mp4,57,30.0,848,478,1.9
46,write,manideepwrite-2.mp4,57,30.0,848,478,1.9
46,write,manideepwrite-3.mp4,88,30.0,848,478,2.933333333333333
47,umberlla,KrishnarajUmbrella1.mp4,89,29.983155530600786,848,480,2.9683333333333333
47,umberlla,KrishnarajUmbrella2.mp4,88,30.275229357798164,848,480,2.9066666666666667
47,umberlla,KrishnarajUmbrella3.mp4,89,29.983155530600786,848,480,2.9683333333333333
47,umberlla,UMBRELLA 1.mp4,54,30.016675931072818,1278,720,1.799
47,umberlla,UMBRELLA 2.mp4,67,29.991047448522828,1278,720,2.234
47,umberlla,UMBRELLA 3.mp4,69,30.013049151805134,1278,720,2.299
47,umberlla,Umbrella 2(1).mp4,109,30.0,1280,720,3.6333333333333333
47,umberlla,Umbrella 3(1).mp4,90,30.0,1280,720,3.0
47,umberlla,Umbrella-1.mp4,78,30.0,1280,720,2.6
47,umberlla,Umbrella-2.mp4,78,30.0,1280,720,2.6
47,umberlla,Umbrella-3.mp4,98,30.0,1280,720,3.2666666666666666
47,umberlla,Umbrella1.mp4,90,30.0,1280,720,3.0
47,umberlla,manideepumbrella-1.mp4,66,30.0,848,478,2.2
47,umberlla,manideepumbrella-2.mp4,70,30.0,848,478,2.3333333333333335
47,umberlla,manideepumbrella-3.mp4,78,30.0,848,478,2.6
48,ring,0403(140).mp4,79,30.0,1908,1080,2.6333333333333333
48,ring,0403(141).mp4,95,30.0,1908,1080,3.1666666666666665
48,ring,0403(142).mp4,86,30.0,1908,1080,2.8666666666666667
48,ring,KrishnarajRing1.mp4,89,29.782487451199106,848,480,2.9883333333333333
48,ring,KrishnarajRing2.mp4,85,30.124040165386887,848,480,2.8216666666666668
48,ring,KrishnarajRing3.mp4,75,30.040053404539385,848,480,2.4966666666666666
48,ring,RING 1.mp4,73,29.991783073130648,1278,720,2.434
48,ring,RING 2.mp4,69,30.013049151805134,1278,720,2.299
48,ring,RING 3.mp4,76,29.99210734017364,1278,720,2.534
48,ring,Ring 3(1).mp4,74,30.0,1280,720,2.466666666666667
48,ring,Ring-1.mp4,113,30.0,1280,720,3.7666666666666666
48,ring,Ring-2.mp4,90,30.0,1280,720,3.0
48,ring,Ring-3.mp4,88,30.0,1280,720,2.933333333333333
48,ring,Ring1.mp4,71,30.0,1280,720,2.3666666666666667
48,ring,Ring2.mp4,91,30.0,1280,720,3.033333333333333
48,ring,manideepring-1.mp4,56,30.0,848,478,1.8666666666666667
48,ring,manideepring-2.mp4,64,30.0,848,478,2.1333333333333333
48,ring,manideepring-3.mp4,74,30.0,848,478,2.466666666666667
50,power,KrishnarajPower1.mp4,89,29.983155530600786,848,480,2.9683333333333333
50,power,KrishnarajPower2.mp4,81,29.963008631319358,848,480,2.7033333333333336
50,power,KrishnarajPower3.mp4,62,29.712460063897762,848,480,2.086666666666667
50,power,POWER 1.mp4,47,30.01277139208174,1278,720,1.5659999999999998
50,power,POWER 2.mp4,67,29.991047448522828,1278,720,2.234
50,power,POWER 3.mp4,65,30.009233610341642,1278,720,2.166
50,power,Power -1.mp4,90,30.0,1280,720,3.0
50,power,Power -2.mp4,102,30.0,1280,720,3.4
50,power,Power -3.mp4,255,30.01176932130247,1280,720,8.496666666666668
50,power,Power 1(1).mp4,89,30.0,1280,720,2.966666666666667
50,power,Power 2(1).mp4,89,30.0,1280,720,2.966666666666667
50,power,Power 3(1).mp4,64,30.0,1280,720,2.1333333333333333
50,power,manideeppower-1.mp4,69,30.0,848,478,2.3
50,power,manideeppower-2.mp4,65,30.0,848,478,2.1666666666666665
50,power,manideeppower-3.mp4,57,30.0,848,478,1.9
